[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 12900 13000 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            11500 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   2.5500E-02   2.6500E-02   2.5278E-09  1.0000
   2.6500E-02   2.7500E-02   4.3107E-09  0.7175
   2.7500E-02   2.8500E-02   0.0000E+00  0.0000
   2.8500E-02   2.9500E-02   5.5007E-09  0.5793
   2.9500E-02   3.0500E-02   1.5832E-08  0.4305
   3.0500E-02   3.1500E-02   7.8272E-09  0.4056
   3.1500E-02   3.2500E-02   6.8379E-09  0.5283
   3.2500E-02   3.3500E-02   1.7040E-08  0.3863
   3.3500E-02   3.4500E-02   1.4583E-08  0.4515
   3.4500E-02   3.5500E-02   1.0354E-08  0.7139
   3.5500E-02   3.6500E-02   2.5266E-08  0.2928
   3.6500E-02   3.7500E-02   1.8162E-08  0.3802
   3.7500E-02   3.8500E-02   1.0210E-08  0.5369
   3.8500E-02   3.9500E-02   2.7324E-08  0.3004
   3.9500E-02   4.0500E-02   2.5524E-08  0.3050
   4.0500E-02   4.1500E-02   3.9275E-08  0.2551
   4.1500E-02   4.2500E-02   2.1185E-08  0.2990
   4.2500E-02   4.3500E-02   3.4565E-08  0.2526
   4.3500E-02   4.4500E-02   4.5408E-08  0.2758
   4.4500E-02   4.5500E-02   5.0413E-08  0.2222
   4.5500E-02   4.6500E-02   5.5860E-08  0.2767
   4.6500E-02   4.7500E-02   6.4151E-08  0.2140
   4.7500E-02   4.8500E-02   3.3618E-08  0.2777
   4.8500E-02   4.9500E-02   6.0026E-08  0.2106
   4.9500E-02   5.0500E-02   5.2901E-08  0.2235
   5.0500E-02   5.1500E-02   6.5219E-08  0.2125
   5.1500E-02   5.2500E-02   8.9347E-08  0.1825
   5.2500E-02   5.3500E-02   8.5946E-08  0.1885
   5.3500E-02   5.4500E-02   7.0165E-08  0.2166
   5.4500E-02   5.5500E-02   6.9849E-08  0.2002
   5.5500E-02   5.6500E-02   7.7944E-08  0.2104
   5.6500E-02   5.7500E-02   8.9923E-08  0.1924
   5.7500E-02   5.8500E-02   9.0967E-08  0.1766
   5.8500E-02   5.9500E-02   8.0134E-08  0.2065
   5.9500E-02   6.0500E-02   6.9992E-08  0.2236
   6.0500E-02   6.1500E-02   1.0712E-07  0.1902
   6.1500E-02   6.2500E-02   6.9477E-08  0.2028
   6.2500E-02   6.3500E-02   8.6676E-08  0.1946
   6.3500E-02   6.4500E-02   8.1210E-08  0.1828
   6.4500E-02   6.5500E-02   8.4636E-08  0.1868
   6.5500E-02   6.6500E-02   9.7285E-08  0.1826
   6.6500E-02   6.7500E-02   1.1312E-07  0.2228
   6.7500E-02   6.8500E-02   1.1352E-07  0.1683
   6.8500E-02   6.9500E-02   1.0930E-07  0.1638
   6.9500E-02   7.0500E-02   7.3505E-08  0.1952
   7.0500E-02   7.1500E-02   1.3045E-07  0.1592
   7.1500E-02   7.2500E-02   1.0103E-07  0.1678
   7.2500E-02   7.3500E-02   1.1563E-07  0.1658
   7.3500E-02   7.4500E-02   1.1600E-07  0.1682
   7.4500E-02   7.5500E-02   1.0478E-07  0.1630
   7.5500E-02   7.6500E-02   1.2836E-07  0.1584
   7.6500E-02   7.7500E-02   9.1350E-08  0.2063
   7.7500E-02   7.8500E-02   1.0031E-07  0.1643
   7.8500E-02   7.9500E-02   1.2064E-07  0.1716
   7.9500E-02   8.0500E-02   1.0102E-07  0.1742
   8.0500E-02   8.1500E-02   7.6304E-08  0.1795
   8.1500E-02   8.2500E-02   8.5814E-08  0.1905
   8.2500E-02   8.3500E-02   1.2525E-07  0.1864
   8.3500E-02   8.4500E-02   1.2537E-07  0.1797
   8.4500E-02   8.5500E-02   1.2929E-07  0.1510
   8.5500E-02   8.6500E-02   9.5383E-08  0.1738
   8.6500E-02   8.7500E-02   1.4120E-07  0.1432
   8.7500E-02   8.8500E-02   1.4500E-07  0.1612
   8.8500E-02   8.9500E-02   1.1380E-07  0.1671
   8.9500E-02   9.0500E-02   1.1939E-07  0.1528
   9.0500E-02   9.1500E-02   1.2359E-07  0.1776
   9.1500E-02   9.2500E-02   7.2270E-08  0.2033
   9.2500E-02   9.3500E-02   1.3974E-07  0.1553
   9.3500E-02   9.4500E-02   1.4008E-07  0.1557
   9.4500E-02   9.5500E-02   1.6502E-07  0.1555
   9.5500E-02   9.6500E-02   1.0887E-07  0.1706
   9.6500E-02   9.7500E-02   1.3397E-07  0.1472
   9.7500E-02   9.8500E-02   1.2041E-07  0.1907
   9.8500E-02   9.9500E-02   1.2357E-07  0.1528
   9.9500E-02   1.0050E-01   1.0611E-07  0.1952
   1.0050E-01   1.0150E-01   1.0799E-07  0.1746
   1.0150E-01   1.0250E-01   1.2428E-07  0.1579
   1.0250E-01   1.0350E-01   1.0737E-07  0.1601
   1.0350E-01   1.0450E-01   1.4187E-07  0.1801
   1.0450E-01   1.0550E-01   9.3856E-08  0.1866
   1.0550E-01   1.0650E-01   8.6203E-08  0.2012
   1.0650E-01   1.0750E-01   9.6749E-08  0.1734
   1.0750E-01   1.0850E-01   1.5477E-07  0.1448
   1.0850E-01   1.0950E-01   1.1330E-07  0.1590
   1.0950E-01   1.1050E-01   7.9478E-08  0.1863
   1.1050E-01   1.1150E-01   1.1893E-07  0.1650
   1.1150E-01   1.1250E-01   1.2238E-07  0.1831
   1.1250E-01   1.1350E-01   8.8256E-08  0.1765
   1.1350E-01   1.1450E-01   1.2018E-07  0.1642
   1.1450E-01   1.1550E-01   1.0248E-07  0.1677
   1.1550E-01   1.1650E-01   1.0598E-07  0.1839
   1.1650E-01   1.1750E-01   9.5769E-08  0.2021
   1.1750E-01   1.1850E-01   1.3151E-07  0.1591
   1.1850E-01   1.1950E-01   1.0517E-07  0.1757
   1.1950E-01   1.2050E-01   1.1348E-07  0.1670
   1.2050E-01   1.2150E-01   9.4849E-08  0.1872
   1.2150E-01   1.2250E-01   1.2654E-07  0.1763
   1.2250E-01   1.2350E-01   1.1368E-07  0.1644
   1.2350E-01   1.2450E-01   1.3638E-07  0.1681
   1.2450E-01   1.2550E-01   1.4256E-07  0.1580
   1.2550E-01   1.2650E-01   1.5221E-07  0.1776
   1.2650E-01   1.2750E-01   1.1885E-07  0.2210
   1.2750E-01   1.2850E-01   1.1211E-07  0.1729
   1.2850E-01   1.2950E-01   1.0475E-07  0.1645
   1.2950E-01   1.3050E-01   1.3757E-07  0.1730
   1.3050E-01   1.3150E-01   8.6982E-08  0.1958
   1.3150E-01   1.3250E-01   1.1046E-07  0.1626
   1.3250E-01   1.3350E-01   8.5807E-08  0.2027
   1.3350E-01   1.3450E-01   1.3856E-07  0.1627
   1.3450E-01   1.3550E-01   1.1660E-07  0.1717
   1.3550E-01   1.3650E-01   1.4695E-07  0.1588
   1.3650E-01   1.3750E-01   1.3114E-07  0.1645
   1.3750E-01   1.3850E-01   1.0801E-07  0.1714
   1.3850E-01   1.3950E-01   1.0353E-07  0.1710
   1.3950E-01   1.4050E-01   9.3588E-08  0.1902
   1.4050E-01   1.4150E-01   1.2422E-07  0.2142
   1.4150E-01   1.4250E-01   9.6927E-08  0.1888
   1.4250E-01   1.4350E-01   9.3934E-08  0.2127
   1.4350E-01   1.4450E-01   1.1471E-07  0.1739
   1.4450E-01   1.4550E-01   8.4726E-08  0.1784
   1.4550E-01   1.4650E-01   1.3271E-07  0.1808
   1.4650E-01   1.4750E-01   8.9405E-08  0.1774
   1.4750E-01   1.4850E-01   1.2933E-07  0.1812
   1.4850E-01   1.4950E-01   9.3797E-08  0.1806
   1.4950E-01   1.5050E-01   1.0163E-07  0.2593
   1.5050E-01   1.5150E-01   1.1083E-07  0.1785
   1.5150E-01   1.5250E-01   1.0467E-07  0.1984
   1.5250E-01   1.5350E-01   1.2341E-07  0.1875
   1.5350E-01   1.5450E-01   5.5974E-08  0.2113
   1.5450E-01   1.5550E-01   1.3941E-07  0.1700
   1.5550E-01   1.5650E-01   1.0387E-07  0.1761
   1.5650E-01   1.5750E-01   9.6443E-08  0.1620
   1.5750E-01   1.5850E-01   9.5528E-08  0.1793
   1.5850E-01   1.5950E-01   1.0506E-07  0.1775
   1.5950E-01   1.6050E-01   1.2820E-07  0.1907
   1.6050E-01   1.6150E-01   7.7547E-08  0.2153
   1.6150E-01   1.6250E-01   9.7889E-08  0.1803
   1.6250E-01   1.6350E-01   9.5722E-08  0.2115
   1.6350E-01   1.6450E-01   9.7603E-08  0.1722
   1.6450E-01   1.6550E-01   1.1253E-07  0.1848
   1.6550E-01   1.6650E-01   8.7659E-08  0.1851
   1.6650E-01   1.6750E-01   5.9534E-08  0.2124
   1.6750E-01   1.6850E-01   9.0537E-08  0.1933
   1.6850E-01   1.6950E-01   1.1623E-07  0.1663
   1.6950E-01   1.7050E-01   1.2179E-07  0.1738
   1.7050E-01   1.7150E-01   9.8974E-08  0.1732
   1.7150E-01   1.7250E-01   9.9009E-08  0.1777
   1.7250E-01   1.7350E-01   6.8980E-08  0.2000
   1.7350E-01   1.7450E-01   1.0304E-07  0.1794
   1.7450E-01   1.7550E-01   7.4818E-08  0.2118
   1.7550E-01   1.7650E-01   9.9613E-08  0.1742
   1.7650E-01   1.7750E-01   1.1618E-07  0.1690
   1.7750E-01   1.7850E-01   8.1199E-08  0.2368
   1.7850E-01   1.7950E-01   1.1907E-07  0.1895
   1.7950E-01   1.8050E-01   1.1355E-07  0.1768
   1.8050E-01   1.8150E-01   7.3355E-08  0.1857
   1.8150E-01   1.8250E-01   9.4291E-08  0.1910
   1.8250E-01   1.8350E-01   7.5387E-08  0.1917
   1.8350E-01   1.8450E-01   8.0962E-08  0.1812
   1.8450E-01   1.8550E-01   9.2752E-08  0.1805
   1.8550E-01   1.8650E-01   8.3973E-08  0.2405
   1.8650E-01   1.8750E-01   1.1735E-07  0.1968
   1.8750E-01   1.8850E-01   8.6466E-08  0.1918
   1.8850E-01   1.8950E-01   9.3391E-08  0.1957
   1.8950E-01   1.9050E-01   6.5481E-08  0.1990
   1.9050E-01   1.9150E-01   1.2840E-07  0.1767
   1.9150E-01   1.9250E-01   9.0973E-08  0.1874
   1.9250E-01   1.9350E-01   8.5116E-08  0.1938
   1.9350E-01   1.9450E-01   1.1426E-07  0.1624
   1.9450E-01   1.9550E-01   7.5678E-08  0.2203
   1.9550E-01   1.9650E-01   6.5521E-08  0.2154
   1.9650E-01   1.9750E-01   8.3278E-08  0.1779
   1.9750E-01   1.9850E-01   1.0173E-07  0.1796
   1.9850E-01   1.9950E-01   7.8234E-08  0.2104
   1.9950E-01   2.0050E-01   8.6178E-08  0.1839
   2.0050E-01   2.0750E-01   7.3333E-07  0.0647
   2.0750E-01   2.1250E-01   5.6079E-07  0.0817
   2.1250E-01   2.1750E-01   6.3100E-07  0.0730
   2.1750E-01   2.2250E-01   6.1799E-07  0.0715
   2.2250E-01   2.2750E-01   4.9557E-07  0.0783
   2.2750E-01   2.3250E-01   5.1602E-07  0.0779
   2.3250E-01   2.3750E-01   5.2014E-07  0.0779
   2.3750E-01   2.4250E-01   4.3770E-07  0.0952
   2.4250E-01   2.4750E-01   4.5712E-07  0.0841
   2.4750E-01   2.5250E-01   4.4843E-07  0.0884
   2.5250E-01   2.5750E-01   4.4483E-07  0.0901
   2.5750E-01   2.6250E-01   3.9474E-07  0.0920
   2.6250E-01   2.6750E-01   4.6694E-07  0.0856
   2.6750E-01   2.7250E-01   4.2181E-07  0.0909
   2.7250E-01   2.7750E-01   4.0597E-07  0.0942
   2.7750E-01   2.8250E-01   3.9806E-07  0.0931
   2.8250E-01   2.8750E-01   4.5810E-07  0.0921
   2.8750E-01   2.9250E-01   4.0906E-07  0.0886
   2.9250E-01   2.9750E-01   3.2924E-07  0.0976
   2.9750E-01   3.0250E-01   3.7830E-07  0.1018
   3.0250E-01   3.0750E-01   2.3521E-07  0.1173
   3.0750E-01   3.1250E-01   3.9945E-07  0.0940
   3.1250E-01   3.1750E-01   2.7550E-07  0.1132
   3.1750E-01   3.2250E-01   3.0483E-07  0.1070
   3.2250E-01   3.2750E-01   3.2020E-07  0.1005
   3.2750E-01   3.3250E-01   2.8196E-07  0.1128
   3.3250E-01   3.3750E-01   3.3812E-07  0.1105
   3.3750E-01   3.4250E-01   3.2048E-07  0.1071
   3.4250E-01   3.4750E-01   2.8624E-07  0.1116
   3.4750E-01   3.5250E-01   2.9392E-07  0.1134
   3.5250E-01   3.5750E-01   2.7063E-07  0.1319
   3.5750E-01   3.6250E-01   2.7791E-07  0.1175
   3.6250E-01   3.6750E-01   2.5139E-07  0.1181
   3.6750E-01   3.7250E-01   2.0788E-07  0.1322
   3.7250E-01   3.7750E-01   1.9971E-07  0.1256
   3.7750E-01   3.8250E-01   2.1724E-07  0.1310
   3.8250E-01   3.8750E-01   2.0955E-07  0.1313
   3.8750E-01   3.9250E-01   2.4018E-07  0.1237
   3.9250E-01   3.9750E-01   2.0972E-07  0.1399
   3.9750E-01   4.0250E-01   2.1774E-07  0.1373
   4.0250E-01   4.1500E-01   5.0245E-07  0.0820
   4.1500E-01   4.2500E-01   4.0910E-07  0.0959
   4.2500E-01   4.3500E-01   3.7758E-07  0.0895
   4.3500E-01   4.4500E-01   3.3686E-07  0.1088
   4.4500E-01   4.5500E-01   3.6963E-07  0.1141
   4.5500E-01   4.6500E-01   4.0232E-07  0.0969
   4.6500E-01   4.7500E-01   3.4016E-07  0.0976
   4.7500E-01   4.8500E-01   3.4187E-07  0.1031
   4.8500E-01   4.9500E-01   2.7494E-07  0.1154
   4.9500E-01   5.0500E-01   2.6877E-07  0.1044
   5.0500E-01   5.1500E-01   2.8096E-07  0.1126
   5.1500E-01   5.2500E-01   2.4833E-07  0.1101
   5.2500E-01   5.3500E-01   2.9018E-07  0.1087
   5.3500E-01   5.4500E-01   2.5717E-07  0.1138
   5.4500E-01   5.5500E-01   3.0135E-07  0.1094
   5.5500E-01   5.6500E-01   2.2815E-07  0.1474
   5.6500E-01   5.7500E-01   2.8480E-07  0.1256
   5.7500E-01   5.8500E-01   2.4397E-07  0.1223
   5.8500E-01   5.9500E-01   2.2078E-07  0.1203
   5.9500E-01   6.0500E-01   2.3599E-07  0.1219
   6.0500E-01   6.1500E-01   2.6554E-07  0.1202
   6.1500E-01   6.2500E-01   1.9937E-07  0.1348
   6.2500E-01   6.3500E-01   1.9494E-07  0.1248
   6.3500E-01   6.4500E-01   1.8111E-07  0.1411
   6.4500E-01   6.5500E-01   2.4131E-07  0.1148
   6.5500E-01   6.6500E-01   1.7539E-07  0.1341
   6.6500E-01   6.7500E-01   1.8848E-07  0.1225
   6.7500E-01   6.8500E-01   1.9194E-07  0.1186
   6.8500E-01   6.9500E-01   1.5548E-07  0.1584
   6.9500E-01   7.0500E-01   2.1554E-07  0.1405
   7.0500E-01   7.1500E-01   1.7080E-07  0.1567
   7.1500E-01   7.2500E-01   1.9655E-07  0.1352
   7.2500E-01   7.3500E-01   1.7593E-07  0.1519
   7.3500E-01   7.4500E-01   1.7911E-07  0.1421
   7.4500E-01   7.5500E-01   1.8142E-07  0.1424
   7.5500E-01   7.6500E-01   2.1854E-07  0.1321
   7.6500E-01   7.7500E-01   1.5019E-07  0.1376
   7.7500E-01   7.8500E-01   1.8228E-07  0.1287
   7.8500E-01   7.9500E-01   2.1016E-07  0.1307
   7.9500E-01   8.0500E-01   1.7825E-07  0.1282
   8.0500E-01   8.1500E-01   1.7402E-07  0.1300
   8.1500E-01   8.2500E-01   1.8078E-07  0.1291
   8.2500E-01   8.3500E-01   2.2233E-07  0.1260
   8.3500E-01   8.4500E-01   1.8324E-07  0.1380
   8.4500E-01   8.5500E-01   1.9439E-07  0.1355
   8.5500E-01   8.6500E-01   1.9697E-07  0.1534
   8.6500E-01   8.7500E-01   2.1966E-07  0.1358
   8.7500E-01   8.8500E-01   2.0135E-07  0.1295
   8.8500E-01   8.9500E-01   1.9956E-07  0.1232
   8.9500E-01   9.0500E-01   1.4364E-07  0.1387
   9.0500E-01   9.1500E-01   1.9523E-07  0.1232
   9.1500E-01   9.2500E-01   2.5254E-07  0.1323
   9.2500E-01   9.3500E-01   1.8969E-07  0.1422
   9.3500E-01   9.4500E-01   1.2503E-07  0.1589
   9.4500E-01   9.5500E-01   1.9973E-07  0.1430
   9.5500E-01   9.6500E-01   1.4835E-07  0.1456
   9.6500E-01   9.7500E-01   1.9035E-07  0.1317
   9.7500E-01   9.8500E-01   1.9235E-07  0.1222
   9.8500E-01   9.9500E-01   1.8537E-07  0.1318
   9.9500E-01   1.0050E+00   5.4330E-05  0.0073
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 9.9166E-05

'no. = 33,  reg  =   4311'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   3.1431E+01 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. = 34   reg =   4312

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   7.8212E-13  1.0000
   1.0500E-02   1.1500E-02   0.0000E+00  0.0000
   1.1500E-02   1.2500E-02   0.0000E+00  0.0000
   1.2500E-02   1.3500E-02   7.7276E-10  0.8259
   1.3500E-02   1.4500E-02   2.1586E-09  1.0000
   1.4500E-02   1.5500E-02   0.0000E+00  0.0000
   1.5500E-02   1.6500E-02   3.1958E-10  1.0000
   1.6500E-02   1.7500E-02   1.4414E-09  0.7101
   1.7500E-02   1.8500E-02   0.0000E+00  0.0000
   1.8500E-02   1.9500E-02   4.1560E-09  0.9127
   1.9500E-02   2.0500E-02   4.2503E-11  1.0000
   2.0500E-02   2.1500E-02   0.0000E+00  0.0000
   2.1500E-02   2.2500E-02   4.4081E-09  0.7691
   2.2500E-02   2.3500E-02   3.4318E-09  0.6645
   2.3500E-02   2.4500E-02   1.5738E-09  1.0000
   2.4500E-02   2.5500E-02   9.7583E-10  0.8851
   2.5500E-02   2.6500E-02   1.9286E-09  1.0000
   2.6500E-02   2.7500E-02   2.6197E-09  0.6243
   2.7500E-02   2.8500E-02   9.2482E-09  0.5835
   2.8500E-02   2.9500E-02   1.5402E-08  0.5243
   2.9500E-02   3.0500E-02   1.0337E-08  0.5507
   3.0500E-02   3.1500E-02   2.8519E-09  0.6183
   3.1500E-02   3.2500E-02   2.6643E-08  0.3481
   3.2500E-02   3.3500E-02   8.7991E-09  0.4738
   3.3500E-02   3.4500E-02   1.7315E-08  0.5535
   3.4500E-02   3.5500E-02   1.7508E-08  0.4086
   3.5500E-02   3.6500E-02   3.1781E-08  0.4347
   3.6500E-02   3.7500E-02   1.9723E-08  0.3441
   3.7500E-02   3.8500E-02   2.0164E-08  0.3080
   3.8500E-02   3.9500E-02   4.0707E-08  0.2356
   3.9500E-02   4.0500E-02   2.6687E-08  0.3016
   4.0500E-02   4.1500E-02   3.8737E-08  0.2650
   4.1500E-02   4.2500E-02   5.7235E-08  0.2110
   4.2500E-02   4.3500E-02   3.5969E-08  0.2907
   4.3500E-02   4.4500E-02   6.5210E-08  0.2668
   4.4500E-02   4.5500E-02   5.0473E-08  0.2385
   4.5500E-02   4.6500E-02   6.3537E-08  0.2207
   4.6500E-02   4.7500E-02   8.1269E-08  0.2182
   4.7500E-02   4.8500E-02   5.0824E-08  0.2336
   4.8500E-02   4.9500E-02   8.3426E-08  0.1933
   4.9500E-02   5.0500E-02   3.6503E-08  0.2793
   5.0500E-02   5.1500E-02   6.1724E-08  0.2578
   5.1500E-02   5.2500E-02   5.8709E-08  0.2053
   5.2500E-02   5.3500E-02   7.1186E-08  0.2335
   5.3500E-02   5.4500E-02   7.1443E-08  0.2296
   5.4500E-02   5.5500E-02   7.9760E-08  0.1896
   5.5500E-02   5.6500E-02   8.6551E-08  0.1860
   5.6500E-02   5.7500E-02   9.1165E-08  0.1848
   5.7500E-02   5.8500E-02   7.0307E-08  0.1884
   5.8500E-02   5.9500E-02   1.4771E-07  0.1593
   5.9500E-02   6.0500E-02   1.1258E-07  0.1720
   6.0500E-02   6.1500E-02   1.2550E-07  0.1859
   6.1500E-02   6.2500E-02   1.0126E-07  0.1658
   6.2500E-02   6.3500E-02   9.3608E-08  0.2028
   6.3500E-02   6.4500E-02   9.4915E-08  0.1856
   6.4500E-02   6.5500E-02   9.1603E-08  0.1784
