[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 11100 11200 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            13900 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   8.5500E-02   8.6500E-02   5.6853E-07  0.0520
   8.6500E-02   8.7500E-02   6.5562E-07  0.0481
   8.7500E-02   8.8500E-02   5.9978E-07  0.0524
   8.8500E-02   8.9500E-02   5.4161E-07  0.0522
   8.9500E-02   9.0500E-02   6.4652E-07  0.0500
   9.0500E-02   9.1500E-02   5.6034E-07  0.0516
   9.1500E-02   9.2500E-02   5.4790E-07  0.0535
   9.2500E-02   9.3500E-02   6.2025E-07  0.0507
   9.3500E-02   9.4500E-02   5.8712E-07  0.0515
   9.4500E-02   9.5500E-02   5.6058E-07  0.0512
   9.5500E-02   9.6500E-02   6.3111E-07  0.0509
   9.6500E-02   9.7500E-02   6.0390E-07  0.0508
   9.7500E-02   9.8500E-02   5.7543E-07  0.0534
   9.8500E-02   9.9500E-02   4.9764E-07  0.0537
   9.9500E-02   1.0050E-01   5.3555E-07  0.0515
   1.0050E-01   1.0150E-01   5.5173E-07  0.0543
   1.0150E-01   1.0250E-01   5.7898E-07  0.0524
   1.0250E-01   1.0350E-01   5.2633E-07  0.0551
   1.0350E-01   1.0450E-01   6.1243E-07  0.0501
   1.0450E-01   1.0550E-01   5.4251E-07  0.0535
   1.0550E-01   1.0650E-01   5.4805E-07  0.0530
   1.0650E-01   1.0750E-01   5.1598E-07  0.0555
   1.0750E-01   1.0850E-01   5.6631E-07  0.0533
   1.0850E-01   1.0950E-01   5.3420E-07  0.0540
   1.0950E-01   1.1050E-01   5.0665E-07  0.0554
   1.1050E-01   1.1150E-01   5.2556E-07  0.0560
   1.1150E-01   1.1250E-01   5.4290E-07  0.0556
   1.1250E-01   1.1350E-01   5.3972E-07  0.0539
   1.1350E-01   1.1450E-01   5.1090E-07  0.0554
   1.1450E-01   1.1550E-01   5.2895E-07  0.0562
   1.1550E-01   1.1650E-01   4.8413E-07  0.0574
   1.1650E-01   1.1750E-01   5.0124E-07  0.0560
   1.1750E-01   1.1850E-01   5.0651E-07  0.0557
   1.1850E-01   1.1950E-01   4.7466E-07  0.0585
   1.1950E-01   1.2050E-01   4.7576E-07  0.0561
   1.2050E-01   1.2150E-01   5.0725E-07  0.0566
   1.2150E-01   1.2250E-01   5.2781E-07  0.0528
   1.2250E-01   1.2350E-01   4.2687E-07  0.0584
   1.2350E-01   1.2450E-01   5.2110E-07  0.0566
   1.2450E-01   1.2550E-01   4.6330E-07  0.0583
   1.2550E-01   1.2650E-01   5.1243E-07  0.0569
   1.2650E-01   1.2750E-01   4.8606E-07  0.0573
   1.2750E-01   1.2850E-01   4.9057E-07  0.0559
   1.2850E-01   1.2950E-01   4.2752E-07  0.0614
   1.2950E-01   1.3050E-01   4.6254E-07  0.0577
   1.3050E-01   1.3150E-01   4.5451E-07  0.0594
   1.3150E-01   1.3250E-01   4.7167E-07  0.0573
   1.3250E-01   1.3350E-01   4.2145E-07  0.0605
   1.3350E-01   1.3450E-01   4.7503E-07  0.0573
   1.3450E-01   1.3550E-01   4.7443E-07  0.0614
   1.3550E-01   1.3650E-01   4.0380E-07  0.0639
   1.3650E-01   1.3750E-01   4.6029E-07  0.0603
   1.3750E-01   1.3850E-01   4.4479E-07  0.0620
   1.3850E-01   1.3950E-01   4.6953E-07  0.0596
   1.3950E-01   1.4050E-01   4.4166E-07  0.0610
   1.4050E-01   1.4150E-01   4.2963E-07  0.0627
   1.4150E-01   1.4250E-01   3.6285E-07  0.0651
   1.4250E-01   1.4350E-01   4.0294E-07  0.0639
   1.4350E-01   1.4450E-01   4.2827E-07  0.0646
   1.4450E-01   1.4550E-01   4.4214E-07  0.0623
   1.4550E-01   1.4650E-01   4.0057E-07  0.0637
   1.4650E-01   1.4750E-01   4.6360E-07  0.0614
   1.4750E-01   1.4850E-01   3.8220E-07  0.0635
   1.4850E-01   1.4950E-01   3.9036E-07  0.0659
   1.4950E-01   1.5050E-01   3.5692E-07  0.0672
   1.5050E-01   1.5150E-01   3.9084E-07  0.0639
   1.5150E-01   1.5250E-01   4.2848E-07  0.0613
   1.5250E-01   1.5350E-01   3.9482E-07  0.0636
   1.5350E-01   1.5450E-01   4.0006E-07  0.0666
   1.5450E-01   1.5550E-01   3.9646E-07  0.0647
   1.5550E-01   1.5650E-01   3.9932E-07  0.0631
   1.5650E-01   1.5750E-01   3.6158E-07  0.0673
   1.5750E-01   1.5850E-01   3.7317E-07  0.0671
   1.5850E-01   1.5950E-01   3.7328E-07  0.0659
   1.5950E-01   1.6050E-01   3.8149E-07  0.0672
   1.6050E-01   1.6150E-01   3.5399E-07  0.0684
   1.6150E-01   1.6250E-01   3.7616E-07  0.0641
   1.6250E-01   1.6350E-01   4.0785E-07  0.0651
   1.6350E-01   1.6450E-01   3.8759E-07  0.0654
   1.6450E-01   1.6550E-01   3.6892E-07  0.0671
   1.6550E-01   1.6650E-01   3.7894E-07  0.0677
   1.6650E-01   1.6750E-01   3.8352E-07  0.0667
   1.6750E-01   1.6850E-01   3.2863E-07  0.0723
   1.6850E-01   1.6950E-01   3.8623E-07  0.0675
   1.6950E-01   1.7050E-01   3.3191E-07  0.0685
   1.7050E-01   1.7150E-01   3.3706E-07  0.0693
   1.7150E-01   1.7250E-01   3.6806E-07  0.0676
   1.7250E-01   1.7350E-01   4.0506E-07  0.0679
   1.7350E-01   1.7450E-01   3.6307E-07  0.0687
   1.7450E-01   1.7550E-01   3.6411E-07  0.0669
   1.7550E-01   1.7650E-01   3.2569E-07  0.0719
   1.7650E-01   1.7750E-01   3.2673E-07  0.0694
   1.7750E-01   1.7850E-01   3.4175E-07  0.0722
   1.7850E-01   1.7950E-01   3.3614E-07  0.0684
   1.7950E-01   1.8050E-01   3.4079E-07  0.0719
   1.8050E-01   1.8150E-01   3.7759E-07  0.0655
   1.8150E-01   1.8250E-01   3.2271E-07  0.0724
   1.8250E-01   1.8350E-01   3.3514E-07  0.0718
   1.8350E-01   1.8450E-01   3.0914E-07  0.0739
   1.8450E-01   1.8550E-01   2.8805E-07  0.0706
   1.8550E-01   1.8650E-01   3.3594E-07  0.0706
   1.8650E-01   1.8750E-01   3.3762E-07  0.0741
   1.8750E-01   1.8850E-01   3.5944E-07  0.0686
   1.8850E-01   1.8950E-01   2.9867E-07  0.0728
   1.8950E-01   1.9050E-01   2.9081E-07  0.0759
   1.9050E-01   1.9150E-01   3.3633E-07  0.0717
   1.9150E-01   1.9250E-01   3.5632E-07  0.0703
   1.9250E-01   1.9350E-01   3.1612E-07  0.0723
   1.9350E-01   1.9450E-01   2.7933E-07  0.0758
   1.9450E-01   1.9550E-01   3.6677E-07  0.0678
   1.9550E-01   1.9650E-01   2.9573E-07  0.0739
   1.9650E-01   1.9750E-01   3.1122E-07  0.0707
   1.9750E-01   1.9850E-01   3.3429E-07  0.0728
   1.9850E-01   1.9950E-01   3.2968E-07  0.0710
   1.9950E-01   2.0050E-01   2.9097E-07  0.0749
   2.0050E-01   2.0750E-01   2.2630E-06  0.0274
   2.0750E-01   2.1250E-01   1.6749E-06  0.0313
   2.1250E-01   2.1750E-01   1.6197E-06  0.0323
   2.1750E-01   2.2250E-01   1.5609E-06  0.0326
   2.2250E-01   2.2750E-01   1.3638E-06  0.0349
   2.2750E-01   2.3250E-01   1.3676E-06  0.0357
   2.3250E-01   2.3750E-01   1.3246E-06  0.0359
   2.3750E-01   2.4250E-01   1.2607E-06  0.0367
   2.4250E-01   2.4750E-01   1.2539E-06  0.0370
   2.4750E-01   2.5250E-01   1.2149E-06  0.0382
   2.5250E-01   2.5750E-01   1.1341E-06  0.0387
   2.5750E-01   2.6250E-01   1.2362E-06  0.0389
   2.6250E-01   2.6750E-01   1.1063E-06  0.0397
   2.6750E-01   2.7250E-01   1.1299E-06  0.0405
   2.7250E-01   2.7750E-01   1.0367E-06  0.0408
   2.7750E-01   2.8250E-01   1.0357E-06  0.0419
   2.8250E-01   2.8750E-01   9.3941E-07  0.0434
   2.8750E-01   2.9250E-01   9.6869E-07  0.0433
   2.9250E-01   2.9750E-01   9.3264E-07  0.0434
   2.9750E-01   3.0250E-01   8.6849E-07  0.0448
   3.0250E-01   3.0750E-01   8.4446E-07  0.0447
   3.0750E-01   3.1250E-01   8.1975E-07  0.0459
   3.1250E-01   3.1750E-01   8.7196E-07  0.0452
   3.1750E-01   3.2250E-01   8.1420E-07  0.0467
   3.2250E-01   3.2750E-01   7.8333E-07  0.0475
   3.2750E-01   3.3250E-01   8.3955E-07  0.0474
   3.3250E-01   3.3750E-01   7.6203E-07  0.0501
   3.3750E-01   3.4250E-01   7.7729E-07  0.0482
   3.4250E-01   3.4750E-01   7.3477E-07  0.0502
   3.4750E-01   3.5250E-01   6.9466E-07  0.0501
   3.5250E-01   3.5750E-01   7.2302E-07  0.0511
   3.5750E-01   3.6250E-01   7.8063E-07  0.0485
   3.6250E-01   3.6750E-01   6.7158E-07  0.0521
   3.6750E-01   3.7250E-01   7.3959E-07  0.0502
   3.7250E-01   3.7750E-01   6.7097E-07  0.0512
   3.7750E-01   3.8250E-01   6.1469E-07  0.0541
   3.8250E-01   3.8750E-01   6.4068E-07  0.0524
   3.8750E-01   3.9250E-01   6.8197E-07  0.0526
   3.9250E-01   3.9750E-01   6.7887E-07  0.0530
   3.9750E-01   4.0250E-01   6.6280E-07  0.0541
   4.0250E-01   4.1500E-01   1.5279E-06  0.0343
   4.1500E-01   4.2500E-01   1.2179E-06  0.0386
   4.2500E-01   4.3500E-01   1.1781E-06  0.0392
   4.3500E-01   4.4500E-01   1.2115E-06  0.0389
   4.4500E-01   4.5500E-01   1.1522E-06  0.0400
   4.5500E-01   4.6500E-01   1.0947E-06  0.0412
   4.6500E-01   4.7500E-01   1.0070E-06  0.0418
   4.7500E-01   4.8500E-01   1.0492E-06  0.0419
   4.8500E-01   4.9500E-01   1.2274E-06  0.0392
   4.9500E-01   5.0500E-01   1.0119E-06  0.0423
   5.0500E-01   5.1500E-01   1.0598E-06  0.0420
   5.1500E-01   5.2500E-01   9.9104E-07  0.0437
   5.2500E-01   5.3500E-01   9.4104E-07  0.0430
   5.3500E-01   5.4500E-01   9.3805E-07  0.0440
   5.4500E-01   5.5500E-01   9.6421E-07  0.0436
   5.5500E-01   5.6500E-01   9.4917E-07  0.0439
   5.6500E-01   5.7500E-01   9.6872E-07  0.0439
   5.7500E-01   5.8500E-01   1.0020E-06  0.0432
   5.8500E-01   5.9500E-01   9.5011E-07  0.0451
   5.9500E-01   6.0500E-01   9.8985E-07  0.0436
   6.0500E-01   6.1500E-01   9.3562E-07  0.0437
   6.1500E-01   6.2500E-01   9.5833E-07  0.0446
   6.2500E-01   6.3500E-01   8.6313E-07  0.0454
   6.3500E-01   6.4500E-01   8.7351E-07  0.0466
   6.4500E-01   6.5500E-01   7.7968E-07  0.0479
   6.5500E-01   6.6500E-01   8.9760E-07  0.0458
   6.6500E-01   6.7500E-01   8.3390E-07  0.0466
   6.7500E-01   6.8500E-01   8.4429E-07  0.0464
   6.8500E-01   6.9500E-01   8.4364E-07  0.0465
   6.9500E-01   7.0500E-01   8.1230E-07  0.0483
   7.0500E-01   7.1500E-01   7.8694E-07  0.0470
   7.1500E-01   7.2500E-01   7.7927E-07  0.0485
   7.2500E-01   7.3500E-01   7.9822E-07  0.0483
   7.3500E-01   7.4500E-01   7.9176E-07  0.0489
   7.4500E-01   7.5500E-01   7.9192E-07  0.0481
   7.5500E-01   7.6500E-01   8.0140E-07  0.0487
   7.6500E-01   7.7500E-01   7.7716E-07  0.0471
   7.7500E-01   7.8500E-01   7.4347E-07  0.0501
   7.8500E-01   7.9500E-01   7.9881E-07  0.0490
   7.9500E-01   8.0500E-01   7.9020E-07  0.0480
   8.0500E-01   8.1500E-01   7.1948E-07  0.0497
   8.1500E-01   8.2500E-01   8.0197E-07  0.0476
   8.2500E-01   8.3500E-01   7.9732E-07  0.0480
   8.3500E-01   8.4500E-01   7.8873E-07  0.0484
   8.4500E-01   8.5500E-01   7.8499E-07  0.0503
   8.5500E-01   8.6500E-01   7.0908E-07  0.0505
   8.6500E-01   8.7500E-01   7.7653E-07  0.0483
   8.7500E-01   8.8500E-01   7.6348E-07  0.0492
   8.8500E-01   8.9500E-01   7.5090E-07  0.0495
   8.9500E-01   9.0500E-01   7.9244E-07  0.0492
   9.0500E-01   9.1500E-01   6.7480E-07  0.0533
   9.1500E-01   9.2500E-01   8.1315E-07  0.0482
   9.2500E-01   9.3500E-01   7.0802E-07  0.0524
   9.3500E-01   9.4500E-01   7.9209E-07  0.0479
   9.4500E-01   9.5500E-01   7.0353E-07  0.0508
   9.5500E-01   9.6500E-01   7.4432E-07  0.0493
   9.6500E-01   9.7500E-01   7.1662E-07  0.0510
   9.7500E-01   9.8500E-01   7.6331E-07  0.0493
   9.8500E-01   9.9500E-01   7.1612E-07  0.0512
   9.9500E-01   1.0050E+00   4.3712E-05  0.0067
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 2.1091E-04

'no. = 51,  reg  =   5300'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.9570E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. = 52   reg =   5500

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   6.1704E-10  0.4482
   1.0500E-02   1.1500E-02   2.8930E-10  0.5593
   1.1500E-02   1.2500E-02   2.5506E-10  0.6281
   1.2500E-02   1.3500E-02   4.4126E-10  0.8850
   1.3500E-02   1.4500E-02   1.6783E-09  0.5559
   1.4500E-02   1.5500E-02   3.2045E-09  0.4533
   1.5500E-02   1.6500E-02   1.7708E-09  0.5005
   1.6500E-02   1.7500E-02   1.7481E-09  0.8720
   1.7500E-02   1.8500E-02   5.1639E-10  0.6844
   1.8500E-02   1.9500E-02   1.2467E-09  0.6449
   1.9500E-02   2.0500E-02   3.4667E-09  0.4233
   2.0500E-02   2.1500E-02   4.4929E-09  0.5495
   2.1500E-02   2.2500E-02   4.2115E-09  0.5606
   2.2500E-02   2.3500E-02   3.7140E-09  0.5775
   2.3500E-02   2.4500E-02   1.1085E-08  0.5722
   2.4500E-02   2.5500E-02   2.3554E-09  0.5650
   2.5500E-02   2.6500E-02   1.0646E-08  0.4574
   2.6500E-02   2.7500E-02   1.2349E-08  0.3386
   2.7500E-02   2.8500E-02   1.4910E-08  0.3486
   2.8500E-02   2.9500E-02   3.1661E-08  0.2647
   2.9500E-02   3.0500E-02   4.6688E-08  0.2000
   3.0500E-02   3.1500E-02   5.0904E-08  0.1899
   3.1500E-02   3.2500E-02   6.1026E-08  0.1753
   3.2500E-02   3.3500E-02   6.0684E-08  0.1660
   3.3500E-02   3.4500E-02   9.5256E-08  0.1931
   3.4500E-02   3.5500E-02   8.6912E-08  0.1683
   3.5500E-02   3.6500E-02   1.3678E-07  0.1458
   3.6500E-02   3.7500E-02   1.6123E-07  0.1201
   3.7500E-02   3.8500E-02   1.9018E-07  0.1190
   3.8500E-02   3.9500E-02   1.9869E-07  0.1125
   3.9500E-02   4.0500E-02   2.0878E-07  0.1176
   4.0500E-02   4.1500E-02   2.6610E-07  0.1005
   4.1500E-02   4.2500E-02   3.0348E-07  0.0934
   4.2500E-02   4.3500E-02   2.7173E-07  0.0903
   4.3500E-02   4.4500E-02   3.5938E-07  0.0883
   4.4500E-02   4.5500E-02   3.2722E-07  0.0917
   4.5500E-02   4.6500E-02   4.1542E-07  0.0887
   4.6500E-02   4.7500E-02   4.0667E-07  0.0818
   4.7500E-02   4.8500E-02   4.5022E-07  0.0789
   4.8500E-02   4.9500E-02   3.9263E-07  0.0815
   4.9500E-02   5.0500E-02   4.2460E-07  0.0777
   5.0500E-02   5.1500E-02   4.9664E-07  0.0750
   5.1500E-02   5.2500E-02   5.0792E-07  0.0747
   5.2500E-02   5.3500E-02   5.3262E-07  0.0730
   5.3500E-02   5.4500E-02   5.6345E-07  0.0718
   5.4500E-02   5.5500E-02   5.9586E-07  0.0730
   5.5500E-02   5.6500E-02   5.4432E-07  0.0723
   5.6500E-02   5.7500E-02   6.8868E-07  0.0656
   5.7500E-02   5.8500E-02   5.5212E-07  0.0700
   5.8500E-02   5.9500E-02   7.1928E-07  0.0671
   5.9500E-02   6.0500E-02   5.8734E-07  0.0690
   6.0500E-02   6.1500E-02   5.4952E-07  0.0681
   6.1500E-02   6.2500E-02   5.9377E-07  0.0693
   6.2500E-02   6.3500E-02   6.0228E-07  0.0724
   6.3500E-02   6.4500E-02   6.0454E-07  0.0644
   6.4500E-02   6.5500E-02   6.8443E-07  0.0654
   6.5500E-02   6.6500E-02   6.6632E-07  0.0687
   6.6500E-02   6.7500E-02   6.9482E-07  0.0621
   6.7500E-02   6.8500E-02   7.2797E-07  0.0675
   6.8500E-02   6.9500E-02   6.8261E-07  0.0657
   6.9500E-02   7.0500E-02   6.5420E-07  0.0644
   7.0500E-02   7.1500E-02   7.3533E-07  0.0661
   7.1500E-02   7.2500E-02   6.4416E-07  0.0688
   7.2500E-02   7.3500E-02   7.6237E-07  0.0625
   7.3500E-02   7.4500E-02   7.3605E-07  0.0664
   7.4500E-02   7.5500E-02   7.6715E-07  0.0638
   7.5500E-02   7.6500E-02   6.9086E-07  0.0704
   7.6500E-02   7.7500E-02   7.8911E-07  0.0620
   7.7500E-02   7.8500E-02   6.1150E-07  0.0667
   7.8500E-02   7.9500E-02   6.9060E-07  0.0667
   7.9500E-02   8.0500E-02   7.5560E-07  0.0636
   8.0500E-02   8.1500E-02   7.2709E-07  0.0641
   8.1500E-02   8.2500E-02   7.7168E-07  0.0650
   8.2500E-02   8.3500E-02   6.9427E-07  0.0696
   8.3500E-02   8.4500E-02   6.5177E-07  0.0662
   8.4500E-02   8.5500E-02   7.5363E-07  0.0667
   8.5500E-02   8.6500E-02   7.0506E-07  0.0634
   8.6500E-02   8.7500E-02   6.9892E-07  0.0641
   8.7500E-02   8.8500E-02   7.2647E-07  0.0690
   8.8500E-02   8.9500E-02   6.6742E-07  0.0637
   8.9500E-02   9.0500E-02   6.7899E-07  0.0649
   9.0500E-02   9.1500E-02   6.8509E-07  0.0661
   9.1500E-02   9.2500E-02   7.4477E-07  0.0646
   9.2500E-02   9.3500E-02   7.4965E-07  0.0621
   9.3500E-02   9.4500E-02   6.6395E-07  0.0667
   9.4500E-02   9.5500E-02   6.6797E-07  0.0684
   9.5500E-02   9.6500E-02   6.4499E-07  0.0668
   9.6500E-02   9.7500E-02   6.8285E-07  0.0683
   9.7500E-02   9.8500E-02   7.0809E-07  0.0712
   9.8500E-02   9.9500E-02   7.5056E-07  0.0628
   9.9500E-02   1.0050E-01   7.7880E-07  0.0677
   1.0050E-01   1.0150E-01   7.1897E-07  0.0662
   1.0150E-01   1.0250E-01   7.3249E-07  0.0677
   1.0250E-01   1.0350E-01   7.3364E-07  0.0659
   1.0350E-01   1.0450E-01   6.3306E-07  0.0720
   1.0450E-01   1.0550E-01   7.0340E-07  0.0739
   1.0550E-01   1.0650E-01   6.8490E-07  0.0679
   1.0650E-01   1.0750E-01   6.8355E-07  0.0668
   1.0750E-01   1.0850E-01   7.0295E-07  0.0639
   1.0850E-01   1.0950E-01   7.3052E-07  0.0629
   1.0950E-01   1.1050E-01   7.1150E-07  0.0648
   1.1050E-01   1.1150E-01   6.5488E-07  0.0666
   1.1150E-01   1.1250E-01   6.4113E-07  0.0657
   1.1250E-01   1.1350E-01   7.2992E-07  0.0671
   1.1350E-01   1.1450E-01   5.9735E-07  0.0710
   1.1450E-01   1.1550E-01   6.2937E-07  0.0704
   1.1550E-01   1.1650E-01   7.0428E-07  0.0666
   1.1650E-01   1.1750E-01   6.6471E-07  0.0644
   1.1750E-01   1.1850E-01   6.4101E-07  0.0668
   1.1850E-01   1.1950E-01   7.5264E-07  0.0649
   1.1950E-01   1.2050E-01   6.2984E-07  0.0682
   1.2050E-01   1.2150E-01   6.5534E-07  0.0658
   1.2150E-01   1.2250E-01   7.1861E-07  0.0684
   1.2250E-01   1.2350E-01   5.9269E-07  0.0682
   1.2350E-01   1.2450E-01   7.1032E-07  0.0662
   1.2450E-01   1.2550E-01   6.4029E-07  0.0669
